logFC,logCPM,F,PValue,FDR,ID,seqnames,start,end,width,strand,source,X3_h3k27ac_bowtie2_hg19_sort.bam,X4_h3k27ac_bowtie2_hg19_sort.bam,X5_h3k27ac_bowtie2_hg19_sort.bam,X6_h3k27ac_bowtie2_hg19_sort.bam,X3_2percent_input_bowtie2_hg19_sort.bam,X4_2percent_input_bowtie2_hg19_sort.bam,X5_2percent_input_bowtie2_hg19_sort.bam,X6_2percent_input_bowtie2_hg19_sort.bam,X3_h3k27ac_bowtie2_hg19_sort.bam.cpm,X4_h3k27ac_bowtie2_hg19_sort.bam.cpm,X5_h3k27ac_bowtie2_hg19_sort.bam.cpm,X6_h3k27ac_bowtie2_hg19_sort.bam.cpm,X3_2percent_input_bowtie2_hg19_sort.bam.cpm,X4_2percent_input_bowtie2_hg19_sort.bam.cpm,X5_2percent_input_bowtie2_hg19_sort.bam.cpm,X6_2percent_input_bowtie2_hg19_sort.bam.cpm
-3.26352509966549,8.47730240462726,150.258993274672,8.4437816903646e-06,0.00077804811904539,SE_domain_801,chr5,150503350,150543001,39652,*,UPPP,1731,2070,186,1087,639,806,620,1027,600.280065227846,749.752834992383,87.5150663502939,79.288455459181,302.566070394622,307.193119171497,325.963146803361,396.143956403783
-3.54185739312878,8.5420281113559,149.222571552455,8.63234976981347e-06,0.00077804811904539,SE_domain_1937,chr8,24203450,24250351,46902,*,UPPP,1627,2101,111,580,893,1134,680,903,564.214711799946,760.981017545409,52.2267331445302,42.3066275679163,422.834899628164,432.204711092404,357.50796746175,348.313527393005
-3.37870309295271,8.54790472095701,147.353243635887,8.98654654417675e-06,0.00077804811904539,SE_domain_1236,chr7,8144950,8193451,48502,*,UPPP,1835,2056,138,659,883,1035,662,876,636.345418655747,744.682042871662,64.9305330986052,48.0690820125117,418.099906351253,394.472553774813,348.044521264234,337.898837205174
-3.41755467587762,8.20080940182268,144.861057442299,9.48877183114158e-06,0.00077804811904539,SE_domain_1988,chr8,126925300,126965301,40002,*,UPPP,1255,1404,99,463,741,916,588,829,435.211716846301,508.528009820921,46.580599831608,33.772359593009,350.863001819115,349.117738413265,309.13924245222,319.769561693025
-2.59196479103113,8.72367851743909,143.797257911449,9.71427254458906e-06,0.00077804811904539,SE_domain_968,chr12,47742350,47793501,51152,*,UPPP,1988,2074,249,1458,957,1139,846,996,689.403102064101,751.201632741161,117.157266243135,106.350108610383,453.138856600396,434.110375603393,444.781971283295,384.186349151089
-3.42284606816378,8.0424782874789,140.178038193593,1.05357316724622e-05,0.00077804811904539,SE_domain_1328,chr17,29628650,29651751,23102,*,UPPP,1500,1956,112,625,460,531,343,463,520.173366748567,708.462099152223,52.6972442539404,45.589038327496,217.809690737912,202.381571067078,180.331224763795,178.592650257986
-2.62339849004075,9.34436716023756,137.33542248679,1.1245341162724e-05,0.00077804811904539,SE_domain_895,chr3,141085500,141140101,54602,*,UPPP,2775,3173,632,3556,1020,1263,1421,2121,962.320728484849,1149.25881421779,297.363021147235,259.383392468121,482.969314244936,481.370855475931,747.086502592864,818.131773644035
-3.31049314593566,9.95753567272615,136.658189331124,1.14235137424097e-05,0.00077804811904539,SE_domain_174,chr10,22882250,23001002,118753,*,UPPP,4837,5755,370,1903,2228,2813,1841,2030,1677.38571664188,2084.4577610537,174.089110481767,138.80950389956,1054.9565020958,1072.12685388266,967.900247201592,783.030410418384
-2.39647435586157,10.1140454404452,135.821412385846,1.1648770199139e-05,0.00077804811904539,SE_domain_52,chr2,68941500,69061251,119752,*,UPPP,5598,6205,800,4784,2164,2732,1851,2359,1941.28700470565,2247.44750779118,376.408887528146,348.956734973985,1024.65254512357,1041.25508880463,973.157717311324,909.935339003432
-3.97485769482694,10.2728244391912,134.570475623325,1.19964203861222e-05,0.00077804811904539,SE_domain_469,chr1,198563700,198689701,126002,*,UPPP,6406,6926,326,2405,2532,2912,1860,4017,2221.48705826088,2508.59330200833,153.386621667719,175.426619484204,1198.9002977139,1109.85901120025,977.889440410082,1549.47446238948
-3.20720176173788,8.26140607092811,134.043756003651,1.21468416887777e-05,0.00077804811904539,SE_domain_135,chr2,204573697,204614201,40505,*,UPPP,1378,1530,118,562,751,941,600,766,477.865932919684,554.165138907414,55.5203109104015,40.9936632640844,355.597995096026,358.646060968212,315.448206583897,295.46861792142
-4.36655440093348,8.42053619897465,133.566062227944,1.22853918214556e-05,0.00077804811904539,SE_domain_1654,chr18,2952300,2984551,32252,*,UPPP,2401,2202,90,351,613,721,507,541,832.624169042206,797.563160702042,42.3459998469164,25.6028039247217,290.255087874653,274.796822484677,266.553734563393,208.67953302283
-2.72755892598793,9.1151048161784,131.267740469049,1.29815391068752e-05,0.00077804811904539,SE_domain_802,chr5,150557150,150618801,61652,*,UPPP,2634,2890,358,2609,1007,1255,985,1663,913.424432010484,1046.75637349178,168.442977168845,190.306881594299,476.813822984951,478.321792258348,517.860805808565,641.467769717129
-2.64581867501613,10.1194103125232,130.706097145334,1.31594203363703e-05,0.00077804811904539,SE_domain_658,chr14,22940650,23040651,100002,*,UPPP,6302,7516,838,5797,1630,2047,1625,1980,2185.42170483298,2722.29096995302,394.288309685733,422.847448295191,771.803904136515,780.179050799075,854.338892831389,763.743947107586
-3.14181601991406,9.20988567589046,130.209208690478,1.33194465656965e-05,0.00077804811904539,SE_domain_1748,chr16,81807600,81877901,70302,*,UPPP,3103,3578,308,1537,1133,1422,1070,1206,1076.06530468054,1295.94958628152,144.917421698336,112.112563054978,536.474738274032,541.970986925396,562.549301741284,465.189495056439
-4.20022110084255,9.3945318490963,130.178981622223,1.3329262930293e-05,0.00077804811904539,SE_domain_1253,chr7,50298500,50370551,72052,*,UPPP,3776,4726,178,728,1323,1558,1033,1194,1309.44975522839,1711.75454018068,83.7509774750124,53.1021118438673,626.439610535343,593.805061624308,543.096662335277,460.560743861847
-3.15364673019657,9.54251926880614,121.887413405174,1.64199794214798e-05,0.000927917600856438,SE_domain_804,chr5,156580650,156684301,103652,*,UPPP,2807,3487,279,1493,1918,2304,1448,2439,973.417760308819,1262.98943749683,131.272599525441,108.903094756722,908.171710511556,878.130206663932,761.281671889139,940.793680300708
-2.58058722279655,9.33101286312572,119.407822755864,1.75227226263343e-05,0.000927917600856438,SE_domain_71,chr2,99303750,99391501,87752,*,UPPP,2506,3010,307,2151,1623,1931,1401,1684,869.036304714606,1090.22030595511,144.446910588926,156.89923430791,768.489408842677,735.96763414412,736.571562373401,649.568084307664
-2.0604180755874,8.89554070981217,119.230204823761,1.76053672951968e-05,0.000927917600856438,SE_domain_1943,chr8,29924500,29971201,46702,*,UPPP,2526,2645,409,2821,885,1067,700,986,875.971949604587,958.017511379156,192.439043748765,205.770683394986,419.046905006635,406.668806645146,368.022907681214,380.329056488929
-3.19534519220954,8.95473500575111,117.024466526498,1.86752713600122e-05,0.000927917600856438,SE_domain_418,chr1,118151300,118218151,66852,*,UPPP,2252,2276,221,965,1176,1430,1103,1315,780.953614611849,824.365919054427,103.98295517965,70.3894751776538,556.835209364749,545.020050142979,579.898953103398,507.233985073978
-2.35953381085458,9.3819566207927,116.842558423646,1.87672422940234e-05,0.000927917600856438,SE_domain_777,chr5,133404350,133486701,82352,*,UPPP,2692,3141,544,3619,1258,1583,1393,2107,933.537802191428,1137.66843222757,255.958043519139,263.978767531533,595.662154235421,603.333384179255,732.365586285615,812.731563917012
-2.59235735097819,9.8317315107246,116.326867738902,1.90311955743245e-05,0.000927917600856438,SE_domain_535,chr6,24854750,24975851,121102,*,UPPP,3705,4480,466,2667,2229,2835,1825,2261,1284.82821586896,1622.65347863086,219.258176985145,194.537544351091,1055.43000142349,1080.51177773101,959.488295026021,872.133870914269
-2.08016016693597,8.95918599837067,116.240000343152,1.90761327635685e-05,0.000927917600856438,SE_domain_1970,chr8,95940600,96002201,61602,*,UPPP,2120,2213,382,2738,1063,1326,983,1394,735.178358337975,801.547354511181,179.73524379469,199.716459105094,503.329785335654,505.382228314398,516.809311786619,537.706597105038
-3.2446684268005,9.20461775303144,114.422967598415,2.00485962195306e-05,0.000928829659894331,SE_domain_1082,chr9,117101850,117161101,59252,*,UPPP,2823,3901,344,2005,953,1201,951,1577,978.966276220803,1412.94000449531,161.855821637103,146.249634954607,451.244859289631,457.740615539662,499.985407435477,608.295052822557
-2.69413744043866,8.04670840306389,114.408752824706,2.00564553561417e-05,0.000928829659894331,SE_domain_1421,chr15,55547350,55579500,32151,*,UPPP,1456,1210,129,796,651,712,487,560,504.914947990609,438.261319005209,60.6959331139135,58.0621992138989,308.248062326915,271.366626364896,256.03879434393,216.008389080933
-2.22618089401095,8.88879711493004,112.578859115607,2.11025857617349e-05,0.000928829659894331,SE_domain_70,chr2,99055600,99121801,66202,*,UPPP,2036,2057,317,1991,1126,1354,1036,1170,706.048649800055,745.044242308856,149.152021683028,145.228440496071,533.160242980194,516.053949575939,544.673903368196,451.303241472664
2.68137700885625,8.29637558665103,112.561341238469,2.11129397902439e-05,0.000928829659894331,SE_domain_296,chr13,109887200,109927251,40052,*,tumor,272,235,1247,6289,691,910,599,769,94.3247705037402,85.1168677406812,586.727353434497,458.735139266595,327.188035434559,346.830941000077,314.922459572924,296.625805720067
-2.19877709436087,8.31326027156506,112.13316744997,2.13680832183228e-05,0.000928829659894331,SE_domain_598,chr6,90980150,91024301,44152,*,UPPP,1351,1190,198,1204,822,975,690,880,468.502812318209,431.017330261322,93.1611996632161,87.8227234340882,389.216447362095,371.60457964294,362.765437571482,339.441754270038
-3.15182709470638,7.62611508459968,109.889003327863,2.27730916569575e-05,0.000959098818761479,SE_domain_1366,chr17,62081700,62103051,21352,*,UPPP,1024,958,119,603,355,461,387,594,355.105018367022,346.987060832224,55.9908220198117,43.9843041783681,168.092261330345,175.702267913226,203.464093246614,229.123184132276
-2.40144434726647,7.96777139635161,109.020804803301,2.33488560771084e-05,0.000959098818761479,SE_domain_526,chr6,14091350,14124451,33102,*,UPPP,1107,1083,149,840,594,779,512,639,383.887944660442,392.261990481522,70.1061553021172,61.2716675121546,281.258600648521,296.902530812154,269.182469618259,246.481001111994
-3.46850196480037,8.99552117543406,108.837542501299,2.3472805158137e-05,0.000959098818761479,SE_domain_886,chr3,114003200,114057351,54152,*,UPPP,2080,2465,166,1637,1029,1239,1160,1817,721.307068558013,892.821612684166,78.1048441620903,119.406809187377,487.230808194156,472.223665823182,609.866532728868,700.870076714386
-3.2151727864611,8.09558138595343,107.857730603103,2.41502353013404e-05,0.000960640557386277,SE_domain_737,chr5,35796900,35837001,40102,*,UPPP,843,1192,82,560,755,859,659,916,292.337432112695,431.741729135711,38.5819109716349,40.8477783414364,357.491992406791,327.393162987985,346.467280231314,353.328007853813
2.48442386069711,8.4731920555135,107.434169373675,2.44509588762048e-05,0.000960640557386277,SE_domain_357,chr1,35217750,35252401,34652,*,tumor,384,288,1547,10260,549,711,564,760,133.164381887633,104.313437911984,727.880686257552,748.389653184174,259.951130902421,270.985493462698,296.521314188864,293.154242324124
-2.04918618024706,9.95301950379507,105.243410146652,2.60867002607784e-05,0.00100556846476925,SE_domain_721,chr14,102230634,102345901,115268,*,UPPP,4731,4841,860,5217,2017,2518,1857,2221,1640.62679872498,1753.40747545803,404.639554092757,380.540820727274,955.048143952976,959.69264773428,976.312199377163,856.704700265631
-3.71639366724073,9.03704681580703,102.699319495279,2.81697521807768e-05,0.00104090271657917,SE_domain_117,chr2,175437450,175496806,59357,*,UPPP,3041,2893,196,734,1049,1395,939,1116,1054.56480552159,1047.84297180336,92.2201774443957,53.5397666118113,496.700794747978,531.680398566053,493.6764433038,430.473861097003
-2.37981844988796,10.5903779989483,102.48652485718,2.83536541472728e-05,0.00104090271657917,SE_domain_129,chr2,197004450,197158051,153602,*,UPPP,7817,9650,1106,7148,2962,3438,2320,2983,2710.79680524903,3495.22456892584,520.385287007662,521.392713543906,1402.50500862108,1310.33491775634,1219.73306545774,1150.63040112219
-2.69347257059729,10.4076225309612,101.919746044104,2.88511617247702e-05,0.00104090271657917,SE_domain_1097,chr9,132681900,132820101,138202,*,UPPP,6509,7166,980,6358,2463,2917,2254,4208,2257.20562944428,2595.52116693498,461.100887221979,463.768169097951,1166.22884410321,1111.76467571124,1185.03376273351,1623.14875223673
-2.58411639355202,8.4204674681685,101.706440533309,2.90413386417097e-05,0.00104090271657917,SE_domain_750,chr5,67536800,67581750,44951,*,UPPP,1294,1264,163,1080,895,1058,694,1260,448.736224381764,457.820088613706,76.6933108338597,78.777858229913,423.781898283547,403.238610525365,364.868425615375,486.0188754321
-3.74009873937313,7.73074172924579,100.397884346714,3.02444496480933e-05,0.00106533466605267,SE_domain_268,chr13,46734800,46759951,25152,*,UPPP,1221,1441,47,305,477,547,204,428,423.421120533334,521.929388997113,22.1140221422786,22.247450703818,225.859179308661,208.479697502244,107.252390238525,165.092125940428
-3.91674713300629,7.78473911241072,98.5515202222782,3.2054813992401e-05,0.00108318647918717,SE_domain_1361,chr17,56411179,56427051,15873,*,UPPP,1310,1912,116,551,262,283,263,385,454.284740293749,692.52532391567,54.5792886915811,40.1912961895204,124.056823855072,107.860611322002,138.271463885942,148.505767493142
-2.41877833091847,8.19757064543853,98.3711225087594,3.22391789943645e-05,0.00108318647918717,SE_domain_879,chr3,105464400,105497701,33302,*,UPPP,986,899,186,1127,673,845,728,1263,341.927293076058,325.617294037755,87.5150663502939,82.2061539121407,318.665047536119,322.057302357215,382.743823988462,487.176063230748
-2.09295038333502,8.93933983300486,98.2194398834881,3.2395266988526e-05,0.00108318647918717,SE_domain_694,chr14,68825600,68883551,57952,*,UPPP,2148,2161,400,2129,1131,1349,978,1272,744.888261183948,782.712983777073,188.204443764073,155.294500158782,535.527739618649,514.14828506495,514.180576731753,490.647626626692
-2.01583807259645,9.50579937286938,97.7619592112628,3.28720321632916e-05,0.00108318647918717,SE_domain_1454,chr15,91068850,91163401,94552,*,UPPP,3165,2841,535,3513,1720,2106,1607,1861,1097.56580383948,1029.00860106926,251.723443534448,256.246866631189,814.418843628715,802.66589202875,844.875446633872,717.842164427888
-2.38396503208297,8.27698857597231,92.168394063278,3.9514466628684e-05,0.00123695808648737,SE_domain_416,chr1,117279300,117316151,36852,*,UPPP,1388,1617,216,1589,599,772,624,748,481.333755364674,585.676489943325,101.630399632599,115.905571043826,283.626097286977,294.234600496769,328.066134847253,288.525491129532
-2.50397155703168,8.24203755810111,91.5342237640181,4.03742790564086e-05,0.00123695808648737,SE_domain_1793,chr19,18195000,18239201,44202,*,UPPP,1442,1763,175,1164,649,787,439,714,500.059996567622,638.557607773706,82.3394441467819,84.9050249811285,307.301063671533,299.951594029737,230.802937817218,275.41069607819
-2.22678524741206,9.4533639559777,91.4566235630517,4.04811562982376e-05,0.00123695808648737,SE_domain_1381,chr17,73288030,73362151,74122,*,UPPP,3190,3203,690,3754,1268,1643,1300,2154,1106.23535995195,1160.12479733362,324.652665493026,273.825999810272,600.397147512332,626.201358311129,683.471114265111,830.860839429162
2.05471609454344,8.62383153667491,91.0392383359656,4.10623750832402e-05,0.00123695808648737,SE_domain_1977,chr8,102072200,102112601,40402,*,tumor,457,410,1642,9180,689,869,675,1006,158.479485736063,148.501769249699,772.579241651519,669.611794954261,326.241036779177,331.204492009964,354.879232406885,388.043641813248
-2.84373848465135,9.67135198165357,90.7265570420332,4.15049256232632e-05,0.00123695808648737,SE_domain_1482,chr4,40183300,40268101,84802,*,UPPP,4440,4993,534,2430,1520,1869,1350,1561,1539.71316557576,1808.46178991158,251.252932425037,177.250181017304,719.718978090492,712.337394207851,709.758464813769,602.123384563102
-2.26078891560118,8.22569948901848,90.0362211684457,4.25041982616738e-05,0.00123695808648737,SE_domain_950,chr12,15093963,15119401,25439,*,UPPP,1789,1853,264,1377,506,625,393,494,620.393435408791,671.155557121201,124.214932884288,100.441769243139,239.590659811703,238.208063873679,206.618575312453,190.550257510681
-2.92874041335385,8.48981516691356,89.8362387698908,4.27995156192034e-05,0.00123695808648737,SE_domain_468,chr1,198487600,198534951,47352,*,UPPP,1159,1302,134,953,934,1112,779,1539,401.920621374393,471.583667227093,63.0484886609644,69.5141656417658,442.2483720635,423.819787244051,409.556921548094,593.637340706351
-3.05283185051759,8.05771230778101,89.7360325455615,4.29484965745477e-05,0.00123695808648737,SE_domain_148,chr2,231447200,231480401,33202,*,UPPP,1256,1446,134,589,599,721,509,619,435.5584990908,523.740386183085,63.0484886609644,42.9631097198322,283.626097286977,274.796822484677,267.60522858534,238.766415787675
1.74503203728502,9.23330943085253,89.1169814608392,4.38839954244985e-05,0.00123695808648737,SE_domain_1450,chr15,90027050,90100451,73402,*,tumor,767,745,2077,12405,1232,1534,1211,1522,265.981981530767,269.838580709819,977.251574244949,904.85123272414,583.351171715452,584.657871971559,636.6796302885,587.07994318068
-2.75828965026481,8.59019540640109,89.0848376186662,4.39332918386313e-05,0.00123695808648737,SE_domain_912,chr3,183228150,183270998,42849,*,UPPP,1305,1570,289,1400,719,967,1009,1513,452.550829071253,568.653116395189,135.977710619543,102.119445853591,340.446016609911,368.555516425357,530.478734071921,583.608379784736
-1.95969404950685,9.27214164769159,88.6606267202146,4.45906751662397e-05,0.00123695808648737,SE_domain_24,chr2,30445250,30521701,76452,*,UPPP,2798,2961,506,3210,1397,1620,1181,1372,970.296720108327,1072.47253353258,238.078621361552,234.145300850019,661.478560784485,617.435301560577,620.907219959305,529.220553248287
1.88957946881734,8.58084757447225,88.3711010356288,4.50467085461594e-05,0.00123695808648737,SE_domain_1210,chr11,119979050,120042301,63252,*,tumor,771,701,1068,7119,1031,1318,520,650,267.369110508763,253.901805473266,502.505864850075,519.27738216551,488.177806849538,502.333165096815,273.388445706044,250.724023040369
-2.77727760102735,10.3416344431054,88.1434083880482,4.54096213835305e-05,0.00123695808648737,SE_domain_937,chr12,9787550,9929251,141702,*,UPPP,6336,7675,563,5073,2711,3296,2186,2792,2197.21230114595,2779.88068046693,264.897754597933,370.037106296619,1283.65667737061,1256.21404564424,1149.28296598733,1076.95611127494
-3.09353297344505,8.63531406923908,86.6611254814924,4.78677185758368e-05,0.00128675985592677,SE_domain_407,chr1,111162150,111215154,53005,*,UPPP,1677,1789,162,653,1054,1283,813,1067,581.553824024898,647.97479314076,76.2227997244495,47.6314272445678,499.068291386434,488.993513519889,427.432319921181,411.573127052421
2.15526061897189,8.25144816876667,85.5502922404547,4.98244189657576e-05,0.00132196477853302,SE_domain_367,chr1,43468500,43501201,32702,*,tumor,355,309,1275,6912,562,698,505,765,123.107696797161,111.919626093066,599.901664497982,504.178292671443,266.106622162406,266.030765734125,265.502240541447,295.082888655204
1.87070617577243,9.140518383757,84.9925814035028,5.08461296115493e-05,0.00133177747174866,SE_domain_975,chr12,53230577,53278101,47525,*,tumor,899,752,2743,16424,668,907,750,977,311.757237804641,272.37397677018,1290.61197311213,1198.00698478527,316.297550897664,345.687542293484,394.310258229872,376.857493092986
-3.34079267071562,7.6664845972508,84.2728673306959,5.22053144531404e-05,0.00134420538791686,SE_domain_255,chr13,24824350,24849901,25552,*,UPPP,1244,1293,66,360,429,531,196,406,431.397112156812,468.323872292344,31.053733221072,26.2592860766377,203.131211579488,202.381571067078,103.04641415074,156.606082083677
-3.16720981741995,8.28067596837474,83.9092073966494,5.29100938398281e-05,0.00134420538791686,SE_domain_1682,chr18,52948850,52993601,44752,*,UPPP,1432,1217,107,455,903,1030,689,737,496.592174122632,440.79671506557,50.3446887068895,33.1888199024171,427.569892905075,392.566889263824,362.239690560509,284.282469201157
-2.7280261959774,8.20609067181741,83.713510984944,5.32944867456024e-05,0.00134420538791686,SE_domain_1965,chr8,81993600,82027351,33752,*,UPPP,1355,1472,132,1216,632,794,537,835,469.889941296206,533.157571550139,62.1074664421441,88.6980329699761,299.251575100784,302.619524345122,282.326144892588,322.08393729032
-2.16278512375094,9.47109704694247,82.8845724755143,5.49636284747474e-05,0.00136939869480377,SE_domain_1727,chr16,57007700,57094651,86952,*,UPPP,3474,3607,581,3624,1397,1782,1383,1448,1204.72151738968,1306.45336996016,273.366954567316,264.343479838153,661.478560784485,679.178831716635,727.108116175884,558.535977480699
1.71907645857569,9.3651377999295,81.2517892618531,5.8455638739267e-05,0.00141742169382673,SE_domain_163,chr10,4694050,4783751,89702,*,tumor,869,744,1805,11434,1632,2149,1327,1887,301.35377046967,269.476381272625,849.272552485379,834.024102778542,772.750902791897,819.05460682326,697.666283561387,727.871125349502
2.02054368494451,8.99412938906013,81.1010286989782,5.87924673548189e-05,0.00141742169382673,SE_domain_1209,chr11,119536400,119603551,67152,*,tumor,1191,981,2058,11225,974,1320,539,698,413.017653198362,355.317647887695,968.311863166155,818.779128361827,461.188345171145,503.095430901211,283.377638914535,269.239027818735
-2.16020090452336,8.7355020145741,80.8239645877328,5.94180996342836e-05,0.00141742169382673,SE_domain_719,chr14,100523600,100572451,48852,*,UPPP,2012,2292,379,2009,822,1072,746,945,697.725875932078,830.161110049537,178.323710466459,146.541404799903,389.216447362095,408.574471156135,392.207270185979,364.514156574075
